,Longitude,Latitude
8971,36.987,37.468
8972,37.184,37.516
8973,38.651,38.222
8974,37.225,38.384
8975,37.187,37.482
8976,36.954,37.238
8977,37.262,37.589
8978,37.878,37.881
8979,38.108,37.992
8980,37.828,38.086
8981,37.144,37.368
8982,37.189,37.531
8983,37.671,37.806
8984,37.841,37.838
8985,36.541,36.662
8986,36.194,37.907
8987,38.457,38.106
8988,38.056,38.185
8989,36.778,37.325
8990,42.183,41.839
8991,37.75,38.122
8992,37.682,38.062
8993,36.259,37.893
8994,35.992,36.169
8995,36.85,37.234
8996,37.154,37.526
8997,39.825,39.242
8998,37.412,38.362
8999,36.433,37.96
9000,36.876,37.361
9001,37.124,38.178
9002,36.784,37.378
9003,37.551,37.736
9004,37.186,38.326
9005,36.089,36.273
9006,36.507,37.717
9007,36.603,38.122
9008,38.941,38.308
9009,36.723,37.189
9010,36.822,37.219
9011,37.887,37.819
9012,36.174,37.977
9013,37.39,38.416
9014,42.387,39.26
9015,36.675,36.812
9016,36.608,38.005
9017,36.388,36.635
9018,36.046,36.293
9019,37.473,38.391
9020,37.355,38.387
9021,37.982,39.529
9022,37.749,37.834
9023,37.021,37.303
9024,36.584,38.088
9025,37.819,38.125
9026,35.913,36.128
9027,36.69,37.875
9028,36.017,36.263
9029,37.419,38.001
9030,38.611,38.158
9031,36.455,38.043
9032,36.155,37.037
9033,41.369,39.13
9034,36.198,36.285
9035,36.031,36.248
9036,37.176,38.307
9037,37.319,37.158
9038,37.31,37.544
9039,37.906,38.219
9040,38.409,38.066
9041,38.979,38.257
9042,38.758,38.112
9043,36.387,36.652
9044,39.234,37.192
9045,38.518,38.117
9046,37.42,37.659
9047,37.355,37.964
9048,36.803,37.409
9049,37.07,37.289
9050,37.124,37.442
9051,36.852,37.359
9052,36.294,36.432
9053,38.192,38.247
9054,37.266,38.034
9055,36.877,37.364
9056,37.056,37.355
9057,36.361,36.545
9058,38.139,37.951
9059,40.215,38.459
9060,37.192,37.54
9061,38.685,38.212
9062,37.585,37.947
9063,38.53,38.12
9064,36.604,37.972
9065,37.225,38.043
9066,36.586,36.693
9067,37.225,37.522
9068,36.823,37.391
9069,38.726,38.187
9070,36.441,37.989
9071,36.857,37.373
9072,36.61,37.98
9073,37.301,38.012
9074,37.889,38.308
9075,36.121,36.322
9076,36.425,37.952
9077,36.858,37.246
9078,36.984,37.287
9079,36.856,37.252
9080,37.852,38.125
9081,36.112,36.301
9082,36.772,37.262
9083,37.018,37.326
9084,36.66,37.166
9085,36.362,36.902
9086,41.137,39.451
9087,37.327,37.847
9088,38.689,38.207
9089,38.489,38.136
9090,38.318,38.311
9091,36.236,37.854
9092,36.578,38.304
9093,37.527,38.139
9094,36.603,37.886
9095,38.57,38.141
9096,36.107,36.206
9097,36.336,36.743
9098,36.259,37.879
9099,36.703,36.957
9100,37.012,37.322
9101,37.938,38.169
9102,37.9,37.854
9103,38.28,38.275
9104,38.367,38.11
9105,37.375,37.819
9106,36.281,37.838
9107,36.674,37.122
9108,40.089,38.501
9109,37.718,37.823
9110,38.644,38.19
9111,38.333,38.108
9112,37.771,38.094
9113,37.192,37.47
9114,37.307,37.6
9115,38.208,38.192
9116,37.175,37.425
9117,36.589,38.123
9118,38.239,38.003
9119,38.419,38.115
9120,38.2,37.952
9121,37.739,38.201
9122,36.998,37.436
9123,37.052,37.469
9124,37.341,37.597
9125,36.174,36.521
9126,37.493,38.359
9127,37.851,37.867
9128,40.408,38.541
9129,36.914,37.175
9130,36.543,38.087
9131,36.789,37.402
9132,36.804,37.233
9133,38.615,38.191
9134,39.621,38.485
9135,36.988,37.839
9136,36.575,36.654
9137,39.586,39.626
9138,37.059,37.376
9139,38.751,38.175
9140,38.606,38.222
9141,37.122,37.512
9142,38.309,38.256
9143,37.004,37.369
9144,37.404,37.988
9145,36.278,37.788
9146,37.99,37.95
9147,37.912,38.165
9148,38.386,38.077
9149,36.121,36.676
9150,37.94,38.097
9151,37.932,38.298
9152,37.919,37.894
9153,36.469,36.85
9154,36.856,38.099
9155,36.549,37.925
9156,38.032,38.437
9157,37.393,38.203
9158,36.354,38.269
9159,36.06,36.141
9160,36.484,37.868
9161,39.706,38.575
9162,36.362,36.312
9163,36.738,38.086
9164,37.14,37.324
9165,37.39,37.987
9166,36.525,37.969
9167,37.444,38.395
9168,37.163,37.404
9169,36.637,37.934
9170,37.177,38.483
9171,37.474,38.177
9172,40.357,38.432
9173,36.808,37.262
9174,37.344,37.969
9175,38.441,37.993
9176,36.261,37.836
9177,38.242,38.067
9178,41.9,38.442
9179,36.269,37.884
9180,37.377,38.109
9181,36.471,36.687
9182,38.616,38.229
9183,38.669,38.407
9184,37.138,37.529
9185,35.938,36.134
9186,36.409,36.589
9187,37.3,37.578
9188,36.578,37.871
9189,37.524,38.537
9190,38.186,38.142
9191,36.192,37.623
9192,36.452,37.886
9193,36.306,37.971
9194,41.349,39.135
9195,36.384,36.361
9196,36.572,37.881
9197,37.796,38.274
9198,36.936,37.431
9199,35.79,35.983
9200,37.656,38.051
9201,36.736,37.207
9202,37.284,38.223
9203,36.638,37.854
9204,37.508,38.573
9205,38.659,38.22
9206,36.63,38.106
9207,36.772,37.165
9208,37.889,38.188
9209,37.484,37.558
9210,38.305,38.282
9211,38.617,38.178
9212,37.84,38.107
9213,37.355,37.609
9214,36.988,37.488
9215,36.542,36.782
9216,38.872,38.274
9217,37.001,37.445
9218,36.472,38.002
9219,38.401,37.36
9220,36.935,37.672
9221,36.559,36.828
9222,35.96,36.174
9223,37.369,37.617
9224,36.626,37.751
9225,36.95,37.443
9226,36.559,37.869
9227,38.282,38.302
9228,36.932,37.206
9229,37.154,37.451
9230,38.446,38.103
9231,37.487,38.374
9232,39.602,38.473
9233,36.879,38.091
9234,37.07,37.999
9235,36.84,37.352
9236,36.359,37.875
9237,36.598,38.068
9238,36.986,37.32
9239,38.103,37.236
9240,36.728,37.972
9241,37.737,38.071
9242,36.769,37.472
9243,35.737,37.761
9244,38.455,38.079
9245,36.943,38.21
9246,37.29,37.578
9247,36.242,37.869
9248,37.326,38.026
9249,36.952,37.44
9250,37.821,38.11
9251,36.344,37.919
9252,36.035,36.196
9253,36.817,37.246
9254,40.413,38.639
9255,36.692,37.369
9256,40.337,39.108
9257,36.464,37.933
9258,37.771,38.007
9259,37.088,37.204
9260,38.331,38.292
9261,38.63,38.22
9262,38.336,38.089
9263,38.736,38.208
9264,37.867,37.834
9265,37.888,37.846
9266,37.084,37.521
9267,37.001,37.457
9268,36.702,38.062
9269,36.626,37.636
9270,36.553,38.005
9271,37.809,37.857
9272,35.95,36.168
9273,37.344,38.147
9274,36.42,37.691
9275,40.005,38.689
9276,40.289,38.49
9277,37.825,38.245
9278,36.294,37.853
9279,36.121,36.217
9280,36.635,37.697
9281,36.692,37.184
9282,38.718,38.185
9283,36.67,37.843
9284,38.241,38.321
9285,36.039,36.076
9286,36.959,37.425
9287,37.378,38.02
9288,36.343,37.942
9289,36.288,36.337
9290,36.072,36.287
9291,36.854,37.375
9292,36.624,37.946
9293,35.925,36.326
9294,36.255,37.834
9295,38.706,38.169
9296,37.391,38.836
9297,36.719,37.153
9298,36.427,36.924
9299,36.228,37.874
9300,36.875,37.379
9301,35.937,36.221
9302,38.104,38.173
9303,40.351,38.535
9304,36.142,37.69
9305,37.267,37.556
9306,37.277,38.274
9307,38.27,38.017
9308,36.97,37.459
9309,37.476,38.386
9310,36.745,37.275
9311,36.571,37.253
9312,37.004,37.319
9313,36.81,37.288
9314,36.971,37.274
9315,36.044,37.411
9316,36.967,37.135
9317,38.542,38.139
9318,37.701,38.045
9319,37.616,37.604
9320,37.689,38.244
9321,36.555,37.753
9322,38.004,37.886
9323,37.219,37.49
9324,36.9,37.384
9325,37.933,38.052
9326,36.692,37.154
9327,38.083,38.476
9328,37.116,37.503
9329,37.191,37.522
9330,36.374,36.79
9331,36.218,37.788
9332,36.932,37.249
9333,37.839,37.889
9334,36.314,38.033
9335,36.44,38.186
9336,36.434,37.924
9337,36.322,37.837
9338,38.337,38.856
9339,37.359,38.057
9340,37.787,38.109
9341,37.738,38.051
9342,36.886,37.433
9343,36.993,37.396
9344,36.307,36.858
9345,37.495,38.126
9346,37.47,38.402
9347,36.64,37.952
9348,37.881,37.855
9349,37.508,38.003
9350,36.42,36.602
9351,36.047,36.111
9352,36.617,37.841
9353,36.499,36.794
9354,36.548,37.868
9355,36.221,36.506
9356,38.533,38.142
9357,38.234,38.094
9358,37.347,38.79
9359,37.473,38.639
9360,36.072,36.312
9361,36.378,36.089
9362,36.914,37.379
9363,38.223,38.254
9364,37.617,37.954
9365,42.009,39.899
9366,38.734,38.226
9367,37.698,38.017
9368,38.406,38.073
9369,36.492,38.057
9370,36.248,37.957
9371,38.105,38.131
9372,36.285,36.42
9373,38.752,38.265
9374,37.166,37.51
9375,36.325,37.911
9376,38.114,37.936
9377,36.423,36.654
9378,36.774,37.327
9379,36.289,37.803
9380,36.587,38.036
9381,38.226,38.247
9382,38.454,38.1
9383,39.822,38.652
9384,36.552,36.87
9385,36.242,37.919
9386,36.251,37.83
9387,36.562,38.046
9388,37.19,37.428
9389,36.198,36.368
9390,37.096,38.077
9391,36.985,37.168
9392,36.305,37.802
9393,37.451,37.743
9394,36.708,37.151
9395,36.025,36.259
9396,37.572,38.006
9397,36.375,36.745
9398,36.925,37.405
9399,36.03,36.229
9400,36.202,37.886
9401,36.514,36.819
9402,36.83,37.365
9403,38.225,38.29
9404,38.46,38.336
9405,38.209,38.194
9406,36.285,37.921
9407,36.659,37.153
9408,38.184,38.886
9409,37.353,38.102
9410,36.294,38.146
9411,38.487,38.085
9412,38.309,38.274
9413,37.021,37.461
9414,36.973,37.466
9415,36.54,36.576
9416,37.644,38.025
9417,37.099,37.406
9418,36.26,37.956
9419,35.968,36.13
9420,36.339,37.781
9421,37.804,37.832
9422,37.702,37.754
9423,37.911,37.883
9424,37.539,38.039
9425,36.084,36.174
9426,36.445,38.023
9427,40.135,38.504
9428,38.736,38.19
9429,38.49,38.135
9430,36.845,37.225
9431,36.702,37.124
9432,37.41,38.396
9433,36.351,37.934
9434,38.323,38.256
9435,38.452,38.141
9436,36.775,37.404
9437,38.187,38.068
9438,37.729,37.771
9439,38.658,38.173
9440,36.408,36.486
9441,36.277,37.839
9442,36.675,37.17
9443,37.85,37.4
9444,41.392,39.118
9445,36.018,36.101
9446,36.271,38.082
9447,37.178,38.225
9448,38.158,38.246
9449,38.709,38.208
9450,36.669,37.145
9451,42.188,41.827
9452,36.239,37.924
9453,36.419,36.684
9454,36.539,37.987
9455,36.092,36.241
9456,40.03,38.724
9457,37.492,38.568
9458,37.723,37.751
9459,37.305,38.131
9460,36.869,37.294
9461,37.249,38.018
9462,36.609,37.751
9463,36.513,36.852
9464,36.755,37.273
9465,37.134,38.468
9466,36.622,37.911
9467,36.651,37.859
9468,39.483,38.641
9469,38.218,37.992
9470,36.009,36.233
9471,38.166,38.875
9472,37.017,37.237
9473,37.623,37.786
9474,37.698,38.069
9475,36.077,36.107
9476,38.153,38.874
9477,38.093,38.225
9478,37.871,37.804
9479,38.396,38.08
9480,37.79,38.292
9481,37.64,38.019
9482,37.259,37.535
9483,37.928,37.891
9484,37.706,38.051
9485,39.469,38.439
9486,37.122,38.299
9487,36.972,37.174
9488,38.224,38.076
9489,35.832,36.257
9490,36.504,38.063
9491,36.585,37.885
9492,37.054,37.483
9493,36.814,38.114
9494,37.889,37.807
9495,37.56,38.036
9496,36.995,37.459
9497,36.487,37.984
9498,36.836,37.234
9499,38.243,38.256
9500,36.727,37.208
9501,38.063,38.115
9502,35.889,36.194
9503,36.288,36.736
9504,38.091,38.216
9505,37.253,37.581
9506,37.277,37.567
9507,38.244,38.211
9508,36.457,37.941
9509,38.456,38.052
9510,37.101,37.388
9511,38.273,38.256
9512,38.124,38.189
9513,36.899,36.93
9514,36.952,37.233
9515,38.155,38.255
9516,36.042,36.196
9517,36.737,37.226
9518,38.775,38.25
9519,36.858,37.567
9520,38.333,38.064
9521,36.174,36.791
9522,36.853,38.103
9523,37.977,38.175
9524,39.508,38.623
9525,36.139,36.332
9526,41.358,39.12
9527,37.257,37.571
9528,36.649,37.805
9529,38.214,38.354
9530,35.963,36.218
9531,36.34,37.956
9532,36.218,37.974
9533,36.318,36.301
9534,38.25,38.077
9535,39.502,38.468
9536,35.959,36.221
9537,38.891,37.608
9538,38.339,38.224
9539,36.189,37.87
9540,37.326,38.363
9541,36.929,37.206
9542,37.486,38.344
9543,38.223,38.267
9544,36.284,36.559
9545,36.994,38.117
9546,38.263,38.088
9547,36.971,37.389
9548,38.174,38.246
9549,36.689,37.106
9550,36.686,37.118
9551,38.426,38.144
9552,36.809,38.095
9553,37.79,37.842
9554,37.591,37.927
9555,37.699,37.838
9556,36.55,38.008
9557,36.556,36.959
9558,38.243,37.976
9559,37.933,37.82
9560,36.499,36.659
9561,37.826,38.027
9562,38.656,38.231
9563,36.305,37.642
9564,38.43,38.197
9565,37.649,38.024
9566,37.781,38.231
9567,37.407,38.012
9568,39.979,41.164
9569,37.857,38.185
9570,38.461,38.093
9571,37.732,37.702
9572,36.724,37.223
9573,36.658,37.892
9574,36.633,37.766
9575,36.174,38.034
9576,40.812,40.017
9577,37.4,37.969
9578,40.277,39.206
9579,37.339,38.257
9580,39.696,38.578
9581,37.345,37.556
9582,39.848,39.914
9583,37.677,38.109
9584,36.61,37.842
9585,37.225,37.554
9586,36.709,37.134
9587,42.642,41.67
9588,39.765,38.935
9589,36.403,37.975
9590,36.041,36.757
9591,37.906,38.153
9592,36.186,36.756
9593,37.021,38.228
9594,36.39,36.606
9595,37.444,37.653
9596,38.127,38.157
9597,36.256,38.071
9598,37.676,37.769
9599,40.403,38.548
9600,37.258,37.473
9601,36.555,38.114
9602,38.473,38.091
9603,38.702,38.221
9604,37.614,38.053
9605,37.402,38.055
9606,39.491,38.538
9607,36.987,37.268
9608,38.556,38.127
9609,37.303,38.257
9610,37.123,37.444
9611,38.432,38.138
9612,38.299,38.293
9613,36.807,37.32
9614,35.987,36.257
9615,38.389,38.093
9616,37.18,37.358
9617,38.372,38.106
9618,37.384,38.259
9619,36.403,37.008
9620,37.198,37.527
9621,38.469,38.103
9622,38.699,38.199
9623,36.66,37.12
9624,38.418,38.087
9625,37.164,37.463
9626,36.511,36.858
9627,38.194,38.091
9628,36.984,37.312
9629,36.969,37.438
9630,38.107,38.57
9631,37.11,37.987
9632,37.842,38.061
9633,36.404,37.889
9634,38.167,38.276
9635,37.151,37.461
9636,37.186,38.045
9637,38.254,38.116
9638,36.132,36.323
9639,37.926,37.793
9640,36.407,36.726
9641,38.703,38.226
9642,37.907,38.164
9643,36.121,36.238
9644,37.987,37.928
9645,38.531,38.167
9646,36.972,37.436
9647,37.857,38.151
9648,37.039,37.267
9649,37.175,38.033
9650,35.579,37.564
9651,36.742,37.214
9652,38.143,38.242
9653,37.707,38.029
9654,37.837,38.326
9655,36.572,37.128
9656,41.378,39.126
9657,40.138,39.09
9658,36.036,36.258
9659,37.786,37.876
9660,37.074,38.083
9661,38.255,38.175
9662,38.142,38.185
9663,38.523,38.134
9664,36.993,37.393
9665,37.14,37.508
9666,36.119,37.853
9667,38.156,38.251
9668,38.172,38.308
9669,37.042,37.342
9670,36.963,37.418
9671,36.748,36.951
9672,38.273,38.259
9673,36.67,37.206
9674,36.369,37.987
9675,38.075,38.231
9676,36.445,38.04
9677,36.743,37.409
9678,36.223,37.922
9679,37.852,38.103
9680,36.925,37.118
9681,38.298,38.275
9682,37.448,38.128
9683,37.265,37.554
9684,37.26,37.543
9685,36.491,37.824
9686,38.457,38.093
9687,37.792,38.114
9688,36.328,37.394
9689,37.786,38.141
9690,36.056,36.157
9691,37.764,38.25
9692,40.305,38.507
9693,36.937,37.841
9694,36.936,37.387
9695,36.201,36.364
9696,37.781,37.829
9697,38.049,38.917
9698,37.735,38.021
9699,36.836,37.229
9700,38.215,38.021
9701,37.802,38.085
9702,38.12,37.96
9703,36.868,37.362
9704,36.874,37.421
9705,36.451,36.634
9706,37.052,37.352
9707,37.024,37.314
9708,37.124,37.45
9709,36.66,37.093
9710,37.635,38.043
9711,36.42,37.985
9712,37.436,38.169
9713,37.186,37.452
9714,36.572,38.123
9715,37.717,37.477
9716,41.384,41.709
9717,37.924,38.164
9718,36.346,37.97
9719,38.053,37.942
9720,36.358,37.969
9721,36.919,37.117
9722,36.244,37.859
9723,36.832,37.305
9724,36.209,38.101
9725,40.117,39.18
9726,35.966,36.382
9727,36.652,37.158
9728,36.751,39.314
9729,37.304,38.442
9730,37.099,37.386
9731,38.698,38.194
9732,36.58,38.074
9733,38.538,37.2
9734,37.373,38.032
9735,36.608,38.001
9736,38.635,38.255
9737,37.419,38.819
9738,38.505,38.134
9739,36.596,37.922
9740,38.192,38.956
9741,37.1,38.094
9742,38.765,38.261
9743,37.034,37.467
9744,37.088,37.358
9745,37.492,38.407
9746,36.88,37.427
9747,36.935,37.221
9748,38.269,38.288
9749,36.27,37.901
9750,37.178,37.472
9751,37.839,38.132
9752,41.354,39.126
9753,39.948,38.667
9754,40.345,38.438
9755,41.384,41.685
9756,36.272,37.924
9757,41.347,41.713
9758,37.235,37.554
9759,38.339,38.287
9760,36.996,37.455
9761,41.659,39.873
9762,37.707,37.748
9763,36.158,37.039
9764,36.955,37.437
9765,37.411,38.042
9766,37.34,37.477
9767,36.825,37.232
9768,36.225,37.886
9769,38.14,38.144
9770,36.961,37.173
9771,37.378,38.169
9772,38.192,38.26
9773,37.758,38.096
9774,38.859,38.272
9775,36.219,37.784
9776,36.69,37.139
9777,37.109,37.325
9778,36.556,37.71
9779,37.356,38.126
9780,38.701,38.182
9781,37.089,37.512
9782,37.229,38.051
9783,36.259,37.888
9784,36.642,38.043
9785,38.722,38.193
9786,36.597,37.827
9787,36.558,38.441
9788,36.474,37.877
9789,36.931,37.189
9790,37.204,37.423
9791,37.466,37.675
9792,36.984,37.25
9793,36.075,36.321
9794,36.616,37.937
9795,36.802,37.39
9796,36.842,37.038
9797,37.044,37.387
9798,36.695,37.939
9799,36.154,38.031
9800,38.387,38.321
9801,36.208,36.854
9802,37.765,38.014
9803,36.043,36.435
9804,37.219,38.263
9805,38.256,38.341
9806,36.043,36.161
9807,37.326,38.189
9808,37.874,38.054
9809,41.154,39.319
9810,36.918,37.13
9811,36.929,37.181
9812,36.649,38.093
9813,36.692,37.089
9814,36.196,37.834
9815,36.008,36.273
9816,36.618,37.118
9817,37.186,38.04
9818,37.152,37.461
9819,39.613,38.542
9820,36.939,37.177
9821,38.187,37.991
9822,38.477,37.987
9823,37.255,38.094
9824,36.185,37.019
9825,40.172,38.497
9826,36.505,38.052
9827,36.934,37.163
9828,36.488,36.638
9829,36.196,37.05
9830,36.544,38.147
9831,37.485,38.138
9832,37.574,38.016
9833,36.557,37.759
9834,36.957,37.46
9835,36.767,37.208
9836,36.497,36.937
9837,39.186,38.469
9838,37.14,37.522
9839,36.788,37.293
9840,36.942,37.454
9841,36.856,38.043
9842,36.587,38.106
9843,38.423,38.076
9844,36.751,37.389
9845,36.749,37.878
9846,36.281,37.879
9847,38.519,38.11
9848,37.803,37.796
9849,38.791,38.233
9850,38.658,38.296
9851,36.754,37.403
9852,38.121,38.211
9853,37.172,37.402
9854,36.635,38.117
9855,37.218,37.536
9856,38.475,38.072
9857,36.422,36.608
9858,38.06,37.906
9859,36.617,37.821
9860,38.44,38.023
9861,40.168,39.176
9862,36.562,37.105
9863,36.883,37.143
9864,36.47,36.608
9865,36.966,37.24
9866,36.118,36.102
9867,37.951,38.194
9868,36.984,38.083
9869,38.419,38.119
9870,36.388,37.791
9871,36.868,37.147
9872,36.959,37.123
9873,38.123,37.972
9874,36.486,37.296
9875,38.287,38.272
9876,36.355,37.951
9877,38.352,38.125
9878,37.8,38.135
9879,37.697,38.046
9880,37.763,38.115
9881,36.036,36.152
9882,40.304,38.539
9883,37.429,38.402
9884,37.184,37.49
9885,36.578,38.137
9886,38.192,38.003
9887,38.186,37.986
9888,37.872,37.738
9889,37.252,38.079
9890,36.342,37.976
9891,39.109,38.373
9892,37.854,37.882
9893,37.796,38.122
9894,37.764,38.088
9895,37.454,38.331
9896,37.85,38.082
9897,39.626,38.484
9898,38.473,38.135
9899,37.122,37.454
9900,39.076,38.817
9901,37.754,38.142
9902,36.266,37.954
9903,36.376,36.806
9904,36.548,38.017
9905,40.056,39.14
9906,39.504,38.528
9907,36.51,35.62
9908,37.253,37.536
9909,36.639,37.177
9910,37.255,37.875
9911,37.309,37.452
9912,38.692,38.219
9913,36.189,36.769
9914,39.709,38.536
9915,36.25,37.892
9916,36.499,36.819
9917,37.638,38.224
9918,36.35,36.138
9919,36.696,37.139
9920,42.474,39.607
9921,38.209,38.256
9922,37.551,37.926
9923,37.548,38.407
9924,38.613,38.127
9925,38.192,38.129
9926,37.361,37.599
9927,36.978,37.217
9928,37.015,38.022
9929,38.153,38.884
9930,38.58,38.168
9931,36.177,37.628
9932,38.102,37.999
9933,36.33,37.029
9934,37.563,37.625
9935,36.91,37.148
9936,37.318,37.705
9937,36.768,37.3
9938,37.85,38.105
9939,37.031,37.442
9940,36.136,36.285
9941,37.403,38.194
9942,37.54,38.139
9943,37.51,38.005
9944,36.395,36.691
9945,38.144,38.189
9946,36.741,37.201
9947,36.488,37.852
9948,36.56,35.86
9949,37.529,38.108
9950,37.624,37.746
9951,38.347,38.07
9952,37.935,38.099
9953,36.492,37.75
9954,38.371,38.574
9955,36.12,36.286
9956,37.038,37.367
9957,38.152,37.979
9958,38.088,38.792
9959,38.286,38.083
9960,38.422,37.992
9961,37.823,37.864
9962,36.024,36.135
9963,41.014,38.084
9964,37.052,37.485
9965,36.713,38.208
9966,38.539,38.096
9967,35.99,36.244
9968,38.132,38.942
9969,36.654,37.854
9970,38.272,38.22
9971,36.996,37.434
9972,36.909,37.408
9973,37.238,37.556
9974,37.566,38.013
9975,37.809,37.876
9976,39.238,38.438
9977,37.019,37.338
9978,36.353,37.993
9979,35.988,36.253
9980,37.138,37.283
9981,37.378,38.054
9982,36.437,36.412
9983,36.736,37.21
9984,37.485,38.397
9985,38.456,38.141
9986,38.291,38.317
9987,37.438,38.45
9988,36.0,36.221
9989,37.657,37.777
9990,37.031,37.299
9991,37.405,37.835
9992,37.924,37.907
9993,36.37,38.009
9994,37.865,37.856
9995,35.813,37.617
9996,36.627,37.961
9997,39.387,38.177
9998,37.909,38.059
9999,36.61,37.846
10000,37.771,38.075
10001,36.687,38.175
10002,36.859,37.438
10003,37.188,37.47
10004,36.084,36.134
10005,38.542,38.162
10006,40.233,39.234
10007,39.127,38.402
10008,38.184,38.242
10009,36.262,38.06
10010,36.39,38.009
10011,36.289,37.993
10012,36.627,38.134
10013,37.714,38.054
10014,40.141,39.182
10015,37.889,37.873
10016,37.12,37.52
10017,37.592,38.022
10018,35.589,37.961
10019,41.354,39.126
10020,36.611,38.016
10021,36.681,37.134
10022,36.856,37.346
10023,37.647,38.022
10024,37.838,37.794
10025,38.62,38.193
10026,37.825,38.093
10027,36.088,36.792
10028,36.456,37.56
10029,36.57,37.785
10030,38.422,38.077
10031,36.016,37.654
10032,37.677,37.846
10033,35.987,36.201
10034,38.12,38.237
10035,37.61,37.706
10036,35.928,36.178
10037,37.103,38.105
10038,36.988,37.5
10039,36.614,37.834
10040,36.596,36.924
10041,39.558,39.634
10042,36.276,37.859
10043,37.341,37.622
10044,38.242,38.283
10045,37.294,37.614
10046,37.001,37.483
10047,36.168,37.874
10048,37.662,37.8
10049,36.824,37.333
10050,40.759,39.114
10051,36.987,37.445
10052,37.651,38.332
10053,36.273,37.789
10054,38.244,38.271
10055,38.124,38.206
10056,38.436,38.117
10057,38.409,38.004
10058,39.984,38.705
10059,38.536,38.135
10060,37.757,38.099
10061,38.604,38.188
10062,37.145,37.518
10063,36.856,37.224
10064,40.587,39.696
10065,36.438,37.969
10066,36.51,36.791
10067,38.362,38.086
10068,36.792,37.314
10069,37.842,38.139
10070,36.927,37.116
10071,38.245,38.299
10072,36.79,37.309
10073,36.106,36.285
10074,37.834,38.096
10075,36.168,36.815
10076,37.22,37.543
10077,37.028,37.369
10078,37.623,38.007
10079,38.49,38.11
10080,37.19,37.47
10081,36.898,37.369
10082,36.774,37.246
10083,40.181,39.223
10084,36.493,36.977
10085,37.305,38.081
10086,36.304,37.886
10087,37.138,37.438
10088,37.411,38.339
10089,37.67,38.259
10090,35.948,36.229
10091,36.552,38.168
10092,36.968,37.392
10093,36.308,36.443
10094,36.541,37.961
10095,37.459,37.714
10096,37.533,38.039
10097,37.377,38.025
10098,36.957,38.087
10099,37.363,37.327
10100,36.418,36.637
10101,36.374,37.896
10102,37.402,37.732
10103,38.247,38.002
10104,37.038,37.328
10105,37.11,37.406
10106,38.419,38.119
10107,39.969,39.101
10108,38.684,38.276
10109,36.426,38.086
10110,36.663,37.124
10111,38.064,38.139
10112,37.127,37.261
10113,36.139,38.02
10114,36.469,37.957
10115,37.061,38.0
10116,36.877,37.223
10117,39.616,38.502
10118,38.373,38.07
10119,37.318,37.608
10120,37.742,37.527
10121,38.547,38.187
10122,38.753,39.833
10123,37.352,37.618
10124,38.111,38.294
10125,36.125,36.775
10126,37.167,38.065
10127,35.953,37.655
10128,36.235,38.153
10129,36.542,36.893
10130,36.28,37.784
10131,36.726,37.158
10132,40.356,39.169
10133,37.211,38.069
10134,37.207,37.514
10135,36.024,37.888
10136,37.888,37.867
10137,36.604,38.001
10138,38.257,37.976
10139,37.788,38.094
10140,38.568,38.109
10141,38.354,38.336
10142,36.243,36.226
10143,36.401,38.014
10144,36.755,37.27
10145,36.586,37.951
10146,36.088,37.929
10147,43.108,38.702
10148,37.653,38.052
10149,36.354,36.328
10150,37.135,37.534
10151,37.632,37.994
10152,37.008,37.293
10153,37.296,37.989
10154,37.757,37.852
10155,38.386,38.069
10156,37.418,37.941
10157,39.524,38.486
10158,37.884,38.144
10159,38.498,38.329
10160,38.032,37.944
10161,38.598,38.156
10162,37.304,37.575
10163,36.727,37.948
10164,37.864,38.109
10165,36.534,38.008
10166,36.86,37.442
10167,37.56,38.49
10168,36.631,38.058
10169,36.574,37.597
10170,37.725,38.014
10171,37.71,38.077
10172,37.671,38.072
10173,37.023,37.336
10174,36.774,37.197
10175,37.194,37.521
10176,37.054,37.452
10177,36.953,37.154
10178,38.51,38.106
10179,38.983,38.21
10180,36.576,37.723
10181,36.038,36.189
10182,42.195,41.86
10183,43.901,41.151
10184,37.844,37.807
10185,38.534,38.102
10186,36.655,37.907
10187,37.988,37.922
10188,37.567,38.021
10189,37.11,37.406
10190,38.319,38.201
10191,38.197,38.356
10192,38.191,38.261
10193,37.143,37.392
10194,37.067,37.354
10195,36.376,36.445
10196,38.593,38.154
10197,39.825,39.109
10198,36.521,37.893
10199,38.158,38.257
10200,36.59,38.004
10201,36.837,37.35
10202,38.04,37.937
10203,36.462,37.904
10204,37.632,37.792
10205,37.743,37.808
10206,36.02,37.655
10207,38.088,38.636
10208,37.156,37.453
10209,36.582,37.985
10210,36.507,36.847
10211,35.886,36.226
10212,39.403,38.176
10213,36.409,36.759
10214,36.375,37.911
10215,39.804,38.641
10216,36.634,37.87
10217,37.847,38.118
10218,36.469,37.998
10219,36.238,36.349
10220,37.251,38.336
10221,36.069,36.089
10222,37.024,37.338
10223,37.817,37.849
10224,36.018,36.207
10225,37.006,37.287
10226,37.927,37.683
10227,37.106,37.245
10228,36.174,37.311
10229,36.946,37.458
10230,36.422,37.961
10231,36.678,37.12
10232,36.943,37.43
10233,36.568,37.899
10234,39.041,38.461
10235,37.522,38.393
10236,36.168,37.835
10237,37.359,38.836
10238,36.25,36.524
10239,36.801,37.191
10240,36.556,37.101
10241,36.727,37.187
